K,Average User Time (s),Average Memory (KB),Passes
1,143.11,134493.6,6
2,164.246,134436.8,6
3,144.876,134517.6,6
4,145.382,134476.0,6
5,160.474,134501.6,6
6,140.228,134446.4,6
7,161.802,134502.4,6
8,159.81,134457.6,6
9,162.016,134495.2,6
10,207.778,134458.4,6
