K,Time (s),Memory (KB),Passes
1,4.51,54524.0,4
2,4.85,64064.0,3
3,4.81,73276.0,4
4,4.23,80656.0,3
5,4.12,90844.0,3
6,4.19,100628.0,3
7,4.87,111548.0,3
8,4.92,121608.0,3
9,5.02,131164.0,3
10,5.4,139884.0,3
