K,Time (s),Memory (KB),Passes
1,4.74,43276.0,4
2,5.08,45296.0,4
3,3.84,44136.0,4
4,4.37,43976.0,4
5,4.15,44260.0,4
6,4.55,44276.0,4
7,4.12,45084.0,4
8,4.35,44184.0,4
9,3.99,44360.0,4
10,4.55,44276.0,4
