K,Average User Time (s),Average Memory (KB),Passes
1,0.05,16304.0,1
2,0.05,16304.0,1
3,0.05,16304.0,1
4,0.052,16425.6,1
5,0.05,16304.0,1
6,0.05,16304.0,1
7,0.05,16336.0,1
8,0.05,16364.8,1
9,0.05,16304.0,1
10,0.05,16304.0,1
