N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3136.0,1.0,1.0
20,0.0,3164.0,1.0,1.0
30,0.0003,4144.0,2.0,30.0
40,0.0005,3136.0,2.0,40.0
50,0.0008,4136.0,2.0,50.0
60,0.0011,4188.0,2.0,60.0
70,0.0017000000000000001,4180.0,2.0,70.0
80,0.0022,4184.0,2.0,80.0
90,0.0028000000000000004,4160.0,2.0,90.0
100,0.0034999999999999996,3160.0,2.0,100.0
200,0.0146,4144.0,2.0,200.0
300,0.0338,4200.0,2.0,300.0
400,0.060700000000000004,4172.0,2.0,400.0
500,0.09570000000000001,3124.0,2.0,500.0
600,0.1373,4184.0,2.0,600.0
700,0.1869,4144.0,2.0,700.0
800,0.245,3152.0,2.0,800.0
900,0.3122,3128.0,2.0,900.0
1000,0.3882,3108.0,2.0,1000.0
1200,0.5761999999999999,5172.0,2.0,1200.0
1400,0.8039000000000001,4132.0,2.0,1400.0
1600,1.0461,4132.0,2.0,1600.0
1800,1.3555000000000001,4132.0,2.0,1800.0
2000,1.7328999999999999,4148.0,2.0,2000.0
2500,2.6310000000000002,6184.0,2.0,2500.0
3000,3.815,5164.0,2.0,3000.0
3500,5.314,5240.0,2.0,3500.0
4000,7.1147,6180.0,2.0,4000.0
4500,9.065900000000001,6180.0,2.0,4500.0
5000,11.216700000000001,6176.0,2.0,5000.0
6000,16.7174,7240.0,2.0,6000.0
7000,23.4075,8272.0,2.0,7000.0
8000,31.436500000000002,8272.0,2.0,8000.0
9000,40.1025,10304.0,2.0,9000.0
10000,51.3392,9252.0,2.0,10000.0
