N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,2e-05,4208.0,1.0,2.521
20,5e-05,5172.0,1.0,4.515
30,0.00020999999999999998,4168.0,1.971,27.904
40,0.00028000000000000003,3128.0,1.992,37.068
50,0.00043,3192.0,2.0,46.567
60,0.00047999999999999996,4188.0,2.0,55.958
70,0.00069,3144.0,2.0,65.28
80,0.0008100000000000001,3156.0,2.0,74.861
90,0.00064,4192.0,2.0,84.393
100,0.00113,3168.0,2.0,93.797
200,0.00262,4148.0,2.0,190.232
300,0.00555,3172.0,2.0,287.735
400,0.00675,4140.0,2.0,385.506
500,0.01016,3136.0,2.001,483.769
600,0.01375,4148.0,2.073,581.903
700,0.02069,3136.0,2.304,681.332
800,0.02144,4192.0,2.701,780.577
900,0.03461,3108.0,2.911,879.492
1000,0.04239,4168.0,2.976,977.843
1200,0.05902,4176.0,3.0,1174.34
1400,0.06658,4132.0,3.0,1371.46
1600,0.08982,4132.0,3.0,1568.49
1800,0.10684,4220.0,3.0,1766.41
2000,0.08155,5156.0,3.0,1963.72
2500,0.1565,5192.0,3.0,2458.44
3000,0.24418,6196.0,3.0,2953.98
3500,0.27944,6200.0,3.0,3449.55
4000,0.23833000000000001,6212.0,3.0,3945.9
4500,0.41214999999999996,8244.0,3.0,4441.78
5000,0.47716000000000003,7280.0,3.0,4939.39
6000,0.6234500000000001,8228.0,3.0,5932.57
7000,0.6748200000000001,9280.0,3.0,6927.12
8000,0.9760700000000001,11312.0,3.0,7921.77
9000,1.16656,10276.0,3.0,8916.78
10000,1.36787,12212.0,3.0,9912.65
