K,Average User Time (s),Average Memory (KB),Passes
1,0.07,12996.0,2
2,0.07,15140.0,2
3,0.07,15472.0,1
4,0.06,15320.0,1
5,0.06,15424.0,1
6,0.06,15296.0,1
7,0.07,15368.0,1
8,0.07,15420.0,1
9,0.07,15456.0,1
10,0.07,15376.0,1
