K,Iteration,User Time (s),Memory (KB),Passes
2,1,25.39,54664.0,43
2,2,25.51,54640.0,43
2,3,25.44,54560.0,43
2,4,31.92,54560.0,43
2,5,25.52,54736.0,43
2,6,25.53,54604.0,43
2,7,28.57,54672.0,43
2,8,25.41,54756.0,43
2,9,24.93,54752.0,43
2,10,26.51,54660.0,43
2,11,29.69,54644.0,43
2,12,29.93,54608.0,43
2,13,29.84,54664.0,43
2,14,30.45,54592.0,43
2,15,24.92,54568.0,43
2,16,25.04,54568.0,43
2,17,28.61,54720.0,43
2,18,27.36,54664.0,43
2,19,24.94,54648.0,43
2,20,27.49,54752.0,43
2,21,29.92,54640.0,43
2,22,30.17,54632.0,43
2,23,30.77,54756.0,43
2,24,25.44,54672.0,43
2,25,25.04,54744.0,43
2,26,25.26,54700.0,43
2,27,25.54,54744.0,43
2,28,24.96,54608.0,43
2,29,27.35,54728.0,43
2,30,27.82,54604.0,43
2,31,26.29,54572.0,43
2,32,29.52,54612.0,43
2,33,27.71,54644.0,43
2,34,25.61,54640.0,43
2,35,26.8,54632.0,43
2,36,25.68,54604.0,43
2,37,30.29,54696.0,43
2,38,27.1,54716.0,43
2,39,26.44,54672.0,43
2,40,25.14,54728.0,43
2,41,25.75,54716.0,43
2,42,25.14,54736.0,43
2,43,30.62,54668.0,43
2,44,25.28,54748.0,43
2,45,30.06,54556.0,43
2,46,24.93,54664.0,43
2,47,25.2,54592.0,43
2,48,26.1,54736.0,43
2,49,25.48,54544.0,43
2,50,25.38,54640.0,43
