K,Iteration,User Time (s),Memory (KB),Passes
7,1,4.62,106800.0,5
7,2,4.87,106980.0,5
7,3,5.84,106820.0,5
7,4,5.32,106880.0,5
7,5,5.93,106784.0,5
7,6,4.3,106828.0,5
7,7,5.61,106892.0,5
7,8,4.72,106788.0,5
7,9,4.41,106820.0,5
7,10,4.52,106776.0,5
7,11,5.26,106820.0,5
7,12,4.75,106868.0,5
7,13,5.59,106784.0,5
7,14,4.54,106932.0,5
7,15,5.47,106820.0,5
7,16,5.28,106976.0,5
7,17,5.27,106944.0,5
7,18,6.02,106888.0,5
7,19,4.28,106816.0,5
7,20,4.74,106900.0,5
7,21,4.5,106888.0,5
7,22,4.78,106796.0,5
7,23,4.63,106980.0,5
7,24,5.82,106788.0,5
7,25,4.35,106972.0,5
7,26,5.31,106784.0,5
7,27,5.64,106900.0,5
7,28,5.28,106856.0,5
7,29,5.31,106928.0,5
7,30,4.35,106840.0,5
7,31,4.56,106888.0,5
7,32,4.75,106832.0,5
7,33,4.35,106960.0,5
7,34,4.72,106976.0,5
7,35,4.39,106984.0,5
7,36,5.34,106892.0,5
7,37,4.37,106724.0,5
7,38,4.83,106836.0,5
7,39,5.24,106900.0,5
7,40,4.52,106772.0,5
7,41,4.55,106760.0,5
7,42,4.83,106836.0,5
7,43,4.49,106896.0,5
7,44,4.62,106852.0,5
7,45,4.82,106836.0,5
7,46,4.6,106892.0,5
7,47,4.26,106880.0,5
7,48,5.26,106892.0,5
7,49,4.57,106892.0,5
7,50,5.58,106944.0,5
