K,Iteration,User Time (s),Memory (KB),Passes
10,1,3.97,134988.0,4
10,2,3.78,134940.0,4
10,3,4.16,135116.0,4
10,4,4.16,135032.0,4
10,5,4.03,135012.0,4
10,6,3.97,135056.0,4
10,7,3.91,135032.0,4
10,8,3.83,135128.0,4
10,9,4.22,135024.0,4
10,10,3.94,134832.0,4
10,11,4.04,135128.0,4
10,12,4.06,135052.0,4
10,13,3.78,135100.0,4
10,14,4.19,134944.0,4
10,15,3.89,135084.0,4
10,16,3.89,134940.0,4
10,17,3.41,135132.0,4
10,18,3.98,135048.0,4
10,19,4.06,134940.0,4
10,20,3.97,135052.0,4
10,21,3.48,134972.0,4
10,22,3.88,135116.0,4
10,23,3.7,135116.0,4
10,24,4.08,135084.0,4
10,25,4.08,135052.0,4
10,26,4.02,135044.0,4
10,27,4.04,135016.0,4
10,28,4.05,134944.0,4
10,29,3.79,135052.0,4
10,30,3.69,135052.0,4
10,31,4.07,134988.0,4
10,32,4.08,135084.0,4
10,33,4.05,135024.0,4
10,34,3.84,135012.0,4
10,35,3.78,135044.0,4
10,36,4.03,135100.0,4
10,37,4.02,134984.0,4
10,38,3.7,134952.0,4
10,39,4.12,135012.0,4
10,40,3.91,135048.0,4
10,41,3.71,134956.0,4
10,42,3.79,135044.0,4
10,43,3.9,135040.0,4
10,44,3.83,135128.0,4
10,45,3.89,134992.0,4
10,46,3.79,135120.0,4
10,47,3.86,135024.0,4
10,48,3.72,135024.0,4
10,49,3.64,135024.0,4
10,50,4.37,135048.0,4
