K,Iteration,User Time (s),Memory (KB),Passes
9,1,3.6,127044.0,4
9,2,4.59,127084.0,4
9,3,4.39,127020.0,4
9,4,4.37,127116.0,4
9,5,3.76,127136.0,4
9,6,4.72,126940.0,4
9,7,4.33,127024.0,4
9,8,3.49,126936.0,4
9,9,4.49,127100.0,4
9,10,3.98,127044.0,4
9,11,4.34,127080.0,4
9,12,3.44,127044.0,4
9,13,3.36,126976.0,4
9,14,3.65,127024.0,4
9,15,3.75,127048.0,4
9,16,3.55,127100.0,4
9,17,3.73,126992.0,4
9,18,3.38,127124.0,4
9,19,3.76,126892.0,4
9,20,3.78,127128.0,4
9,21,3.8,126988.0,4
9,22,3.82,127056.0,4
9,23,3.57,126948.0,4
9,24,3.83,127048.0,4
9,25,3.81,126972.0,4
9,26,3.73,127084.0,4
9,27,3.77,127124.0,4
9,28,3.47,127024.0,4
9,29,3.5,127096.0,4
9,30,3.37,127124.0,4
9,31,3.97,127048.0,4
9,32,3.43,126948.0,4
9,33,4.48,127128.0,4
9,34,3.94,127048.0,4
9,35,3.68,126992.0,4
9,36,4.82,127044.0,4
9,37,4.0,126988.0,4
9,38,4.63,127132.0,4
9,39,3.4,127132.0,4
9,40,3.54,126988.0,4
9,41,3.69,127084.0,4
9,42,3.72,127084.0,4
9,43,3.72,127128.0,4
9,44,3.67,127124.0,4
9,45,3.74,126920.0,4
9,46,3.57,127100.0,4
9,47,3.69,127052.0,4
9,48,3.85,126972.0,4
9,49,3.79,127024.0,4
9,50,3.77,126964.0,4
