K,Iteration,User Time (s),Memory (KB),Passes
4,1,8.83,75300.0,10
4,2,9.93,75392.0,10
4,3,8.84,75332.0,10
4,4,7.81,75320.0,10
4,5,7.91,75300.0,10
4,6,8.11,75332.0,10
4,7,8.62,75388.0,10
4,8,9.05,75424.0,10
4,9,11.0,75248.0,10
4,10,7.89,75360.0,10
4,11,8.5,75332.0,10
4,12,8.97,75300.0,10
4,13,8.69,75408.0,10
4,14,8.38,75248.0,10
4,15,8.88,75360.0,10
4,16,8.39,75284.0,10
4,17,9.96,75312.0,10
4,18,7.88,75292.0,10
4,19,8.85,75196.0,10
4,20,7.87,75300.0,10
4,21,8.12,75332.0,10
4,22,8.06,75360.0,10
4,23,8.82,75360.0,10
4,24,8.64,75248.0,10
4,25,10.25,75296.0,10
4,26,8.99,75312.0,10
4,27,7.94,75360.0,10
4,28,8.88,75320.0,10
4,29,10.12,75276.0,10
4,30,8.8,75384.0,10
4,31,8.81,75360.0,10
4,32,8.08,75328.0,10
4,33,7.9,75264.0,10
4,34,8.71,75300.0,10
4,35,7.73,75360.0,10
4,36,8.31,75432.0,10
4,37,8.32,75284.0,10
4,38,8.64,75356.0,10
4,39,8.18,75332.0,10
4,40,8.38,75320.0,10
4,41,8.08,75444.0,10
4,42,10.18,75428.0,10
4,43,8.71,75444.0,10
4,44,10.88,75392.0,10
4,45,8.17,75444.0,10
4,46,10.73,75360.0,10
4,47,7.87,75408.0,10
4,48,7.93,75444.0,10
4,49,9.02,75424.0,10
4,50,8.21,75432.0,10
