K,Iteration,User Time (s),Memory (KB),Passes
6,1,6.95,96312.0,6
6,2,6.33,96400.0,6
6,3,6.12,96364.0,6
6,4,5.36,96160.0,6
6,5,5.56,96240.0,6
6,6,6.78,96276.0,6
6,7,6.13,96288.0,6
6,8,5.68,96260.0,6
6,9,5.83,96380.0,6
6,10,5.71,96280.0,6
6,11,5.83,96364.0,6
6,12,6.19,96364.0,6
6,13,5.74,96216.0,6
6,14,5.47,96384.0,6
6,15,6.01,96344.0,6
6,16,5.76,96296.0,6
6,17,5.55,96276.0,6
6,18,5.4,96400.0,6
6,19,5.91,96312.0,6
6,20,6.07,96248.0,6
6,21,5.44,96308.0,6
6,22,5.59,96216.0,6
6,23,5.94,96320.0,6
6,24,5.96,96400.0,6
6,25,5.37,96236.0,6
6,26,6.74,96244.0,6
6,27,5.53,96308.0,6
6,28,6.75,96180.0,6
6,29,7.11,96156.0,6
6,30,6.67,96352.0,6
6,31,5.71,96256.0,6
6,32,6.58,96316.0,6
6,33,5.57,96288.0,6
6,34,6.64,96324.0,6
6,35,7.17,96384.0,6
6,36,7.06,96316.0,6
6,37,7.17,96288.0,6
6,38,5.36,96392.0,6
6,39,7.01,96384.0,6
6,40,5.84,96392.0,6
6,41,7.21,96348.0,6
6,42,5.49,96288.0,6
6,43,6.74,96252.0,6
6,44,5.98,96308.0,6
6,45,6.86,96296.0,6
6,46,5.26,96252.0,6
6,47,6.64,96392.0,6
6,48,5.94,96240.0,6
6,49,6.86,96404.0,6
6,50,5.48,96188.0,6
