K,Iteration,User Time (s),Memory (KB),Passes
8,1,4.99,115972.0,5
8,2,5.77,116124.0,5
8,3,5.01,116136.0,5
8,4,5.7,116008.0,5
8,5,5.06,115984.0,5
8,6,6.3,116096.0,5
8,7,5.04,115952.0,5
8,8,5.87,115992.0,5
8,9,4.95,116116.0,5
8,10,5.74,116012.0,5
8,11,5.06,115988.0,5
8,12,5.88,116048.0,5
8,13,5.31,115988.0,5
8,14,6.18,115972.0,5
8,15,5.04,116100.0,5
8,16,6.15,116012.0,5
8,17,5.15,115992.0,5
8,18,5.9,116080.0,5
8,19,4.77,116032.0,5
8,20,5.64,115952.0,5
8,21,4.83,115976.0,5
8,22,5.82,116052.0,5
8,23,4.96,116052.0,5
8,24,5.85,115936.0,5
8,25,5.92,115940.0,5
8,26,5.69,115992.0,5
8,27,5.82,116048.0,5
8,28,4.81,115992.0,5
8,29,5.84,116020.0,5
8,30,4.85,116128.0,5
8,31,5.89,115988.0,5
8,32,5.77,116124.0,5
8,33,4.99,116032.0,5
8,34,5.81,116132.0,5
8,35,4.78,116048.0,5
8,36,4.91,116004.0,5
8,37,4.96,116012.0,5
8,38,5.06,116116.0,5
8,39,5.01,115948.0,5
8,40,5.01,116112.0,5
8,41,4.59,116084.0,5
8,42,4.57,116044.0,5
8,43,4.97,116048.0,5
8,44,5.06,116068.0,5
8,45,4.73,116132.0,5
8,46,8.0,116080.0,5
8,47,5.11,116136.0,5
8,48,5.01,116020.0,5
8,49,4.87,115948.0,5
8,50,5.7,116048.0,5
