K,Average User Time (s),Average Memory (KB),Passes
1,0.028,4457.6,4
2,0.028,4473.6,4
3,0.028,4521.6,4
4,0.028,4464.8,4
5,0.022,4452.8,4
6,0.026,4533.6,4
7,0.026,4428.8,4
8,0.02,4545.6,4
9,0.026,4392.8,4
10,0.024,4464.0,4
