N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,5e-05,4148.0,1.265,9.53
20,0.00015,3188.0,1.893,18.575
30,0.00023,4172.0,1.99,27.83
40,0.00035999999999999997,4140.0,2.0,37.051
50,0.00051,4164.0,2.001,46.371
60,0.00069,3176.0,2.0,55.857
70,0.0008399999999999999,3136.0,2.0,65.316
80,0.00075,4148.0,2.001,74.708
90,0.00121,3124.0,2.001,84.262
100,0.0014,3132.0,2.003,93.626
200,0.0038399999999999997,3108.0,2.027,189.64
300,0.00666,3176.0,2.071,286.445
400,0.011009999999999999,3136.0,2.123,383.578
500,0.01666,3108.0,2.158,481.177
600,0.02139,3136.0,2.203,578.807
700,0.0273,4180.0,2.243,676.447
800,0.03239,3148.0,2.286,774.725
900,0.040369999999999996,3108.0,2.333,872.985
1000,0.04846,3124.0,2.344,971.227
1200,0.06777,4176.0,2.402,1167.53
1400,0.08577,4132.0,2.423,1364.51
1600,0.10181,4160.0,2.454,1561.84
1800,0.12440999999999999,4132.0,2.472,1759.31
2000,0.10403,4196.0,2.49,1956.2
2500,0.20775,4144.0,2.553,2450.68
3000,0.24718,5156.0,2.579,2945.17
3500,0.3531,5212.0,2.634,3439.93
4000,0.41756,5156.0,2.654,3935.51
4500,0.37476,6212.0,2.678,4431.23
5000,0.61981,6180.0,2.675,4926.99
6000,0.83204,7224.0,2.73,5919.27
7000,0.76478,7228.0,2.732,6911.82
8000,1.40046,8228.0,2.793,7905.38
9000,1.58523,9328.0,2.792,8898.49
10000,1.88398,9268.0,2.804,9892.52
