K,Iteration,User Time (s),Memory (KB),Passes
1,1,10.1,54520.0,4
1,2,10.82,54452.0,4
1,3,11.03,54376.0,4
1,4,10.1,54528.0,4
1,5,10.31,54440.0,4
1,6,10.33,54412.0,4
1,7,9.93,54376.0,4
1,8,10.37,54504.0,4
1,9,10.09,54356.0,4
1,10,10.62,54444.0,4
1,11,9.8,54440.0,4
1,12,10.04,54444.0,4
1,13,10.27,54360.0,4
1,14,10.37,54524.0,4
1,15,9.96,54428.0,4
1,16,10.37,54416.0,4
1,17,10.28,54452.0,4
1,18,9.9,54500.0,4
1,19,9.84,54428.0,4
1,20,10.27,54452.0,4
1,21,10.29,54436.0,4
1,22,10.31,54396.0,4
1,23,9.91,54500.0,4
1,24,10.86,54508.0,4
1,25,7.14,54416.0,4
1,26,7.54,54416.0,4
1,27,6.72,54420.0,4
1,28,6.99,54380.0,4
1,29,7.03,54528.0,4
1,30,7.22,54496.0,4
1,31,7.22,54380.0,4
1,32,7.09,54432.0,4
1,33,7.21,54436.0,4
1,34,6.97,54444.0,4
1,35,7.02,54512.0,4
1,36,7.14,54444.0,4
1,37,7.02,54524.0,4
1,38,7.5,54360.0,4
1,39,7.26,54360.0,4
1,40,7.46,54536.0,4
1,41,8.05,54512.0,4
1,42,7.42,54444.0,4
1,43,7.35,54420.0,4
1,44,7.6,54364.0,4
1,45,8.43,54484.0,4
1,46,7.39,54356.0,4
1,47,7.16,54416.0,4
1,48,7.21,54444.0,4
1,49,7.84,54500.0,4
1,50,7.54,54508.0,4
