K,Iteration,User Time (s),Memory (KB),Passes
3,1,11.13,72592.0,4
3,2,11.2,72612.0,4
3,3,10.8,72608.0,4
3,4,10.7,72640.0,4
3,5,10.4,72592.0,4
3,6,11.2,72628.0,4
3,7,10.37,72732.0,4
3,8,10.5,72640.0,4
3,9,10.7,72716.0,4
3,10,10.84,72740.0,4
3,11,10.42,72572.0,4
3,12,10.33,72676.0,4
3,13,10.16,72616.0,4
3,14,11.22,72724.0,4
3,15,10.48,72608.0,4
3,16,10.21,72568.0,4
3,17,10.19,72612.0,4
3,18,10.63,72664.0,4
3,19,11.57,72608.0,4
3,20,10.38,72640.0,4
3,21,11.06,72608.0,4
3,22,6.67,72724.0,4
3,23,11.22,72632.0,4
3,24,6.85,72696.0,4
3,25,6.88,72644.0,4
3,26,6.11,72712.0,4
3,27,5.84,72724.0,4
3,28,5.85,72660.0,4
3,29,5.74,72664.0,4
3,30,5.84,72640.0,4
3,31,6.08,72652.0,4
3,32,6.07,72728.0,4
3,33,6.02,72632.0,4
3,34,6.28,72668.0,4
3,35,5.65,72596.0,4
3,36,5.96,72740.0,4
3,37,5.57,72612.0,4
3,38,5.48,72608.0,4
3,39,5.6,72704.0,4
3,40,6.14,72752.0,4
3,41,5.92,72612.0,4
3,42,6.1,72596.0,4
3,43,6.04,72616.0,4
3,44,6.16,72572.0,4
3,45,6.05,72572.0,4
3,46,5.94,72668.0,4
3,47,5.62,72564.0,4
3,48,5.83,72752.0,4
3,49,5.73,72576.0,4
3,50,5.7,72656.0,4
