K,Average User Time (s),Average Memory (KB),Passes
1,0.0,15720.0,1
2,0.01,15740.0,1
3,0.01,15868.0,1
4,0.01,15816.0,1
5,0.0,15784.0,1
6,0.0,15736.0,1
7,0.0,15868.0,1
8,0.0,15684.0,1
9,0.0,15944.0,1
10,0.0,15780.0,1
