K,Time (s),Memory (KB),AvgPasses,AvgHeight
1,1.89344,9340.0,2.838
2,1.85542,9252.0,2.804
3,1.40831,10276.0,2.752
4,1.6403599999999998,11300.0,2.516
5,1.54797,12324.0,2.081
6,1.52084,13364.0,2.027
7,1.5020499999999999,14400.0,2.009
8,1.5163,15428.0,2.004
9,1.55751,16416.0,2.0
10,1.5358,17444.0,2.0
12,1.56396,19520.0,2.0
14,1.62416,20544.0,2.0
16,1.7133399999999999,23044.0,2.0
18,1.71625,25008.0,2.0
20,1.73055,25736.0,2.0
25,1.86902,30752.0,2.0
30,1.90854,34852.0,2.0
35,1.86784,39972.0,2.0
40,1.91621,44992.0,2.0
45,2.16344,50868.0,2.0
50,2.4942699999999998,53348.0,2.0
60,2.29919,64520.0,2.0
70,2.3158000000000003,73300.0,2.0
80,2.57419,84588.0,2.0
90,3.2210300000000003,92348.0,2.0
100,0.45187,688344.0,1.0
150,0.47974,691920.0,1.0
200,0.48525999999999997,692536.0,1.0
250,0.43629,692060.0,1.0
300,0.41551,691228.0,1.0
400,0.41804,692116.0,1.0
500,0.48786,693140.0,1.0
750,0.38293,693124.0,1.0
1000,0.30561,692080.0,1.0
1500,0.42527,693616.0,1.0
2000,0.47673000000000004,692372.0,1.0
2500,0.43741,689292.0,1.0
3000,0.48785,690592.0,1.0
4000,0.41226,690008.0,1.0
5000,0.43992000000000003,691380.0,1.0
7500,0.43239,691304.0,1.0
10000,0.43842000000000003,687964.0,1.0
