K,Average User Time (s),Average Memory (KB),Passes
1,0.02,10259.2,2
2,0.02,10240.0,2
3,0.02,10259.2,2
4,0.02,10265.6,2
5,0.02,10240.0,2
6,0.02,10246.4,2
7,0.02,10262.4,2
8,0.02,10224.0,2
9,0.02,10246.4,2
10,0.02,10246.4,2
