K,Average User Time (s),Average Memory (KB),Passes
1,0.0,3677.3333,3
2,0.0,3645.3333,2
3,0.0,3768.0,2
4,0.0,3709.3333,1
5,0.0,3604.0,1
6,0.0,3728.0,1
7,0.0,3617.3333,1
8,0.0,3649.3333,1
9,0.0,3677.3333,1
10,0.0,3696.0,1
