K,Average User Time (s),Average Memory (KB),Passes
1,0.37,9338.4,4
2,0.374,9618.4,4
3,0.366,9619.2,4
4,0.374,9564.0,4
5,0.37,9579.2,4
6,0.376,9593.6,4
7,0.374,9610.4,4
8,0.376,9604.8,4
9,0.364,9554.4,4
10,0.374,9570.4,4
