N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3177.2,3.0,9.54
20,0.0,3175.12,3.0,15.38
30,0.0,3172.12,3.01,20.12
40,0.0,3175.32,3.0,24.46
50,0.0,3178.16,3.03,27.85
60,0.0,3175.32,3.04,31.37
70,0.0,3182.2,3.03,34.41
80,0.0,3178.64,3.06,37.67
90,0.0,3174.04,3.05,41.19
100,0.0,3176.4,3.03,42.54
200,0.0,3181.96,3.12,62.45
300,0.0,3173.36,3.16,77.19
400,0.0001,3178.76,3.2,82.06
500,0.0012,3176.24,3.13,86.26
600,0.0034000000000000015,3179.4,3.24,92.89
700,0.005400000000000003,3172.24,3.18,91.33
800,0.010000000000000007,3178.2,3.19,95.71
900,0.009900000000000006,3175.36,3.22,92.79
1000,0.014700000000000012,3182.28,3.23,101.7
1200,0.014200000000000011,3173.04,3.28,95.24
1400,0.022200000000000015,3173.48,3.23,104.31
1600,0.0243,3176.28,3.27,95.29
1800,0.028700000000000007,3175.52,3.24,99.01
2000,0.03399999999999999,3178.72,3.36,107.76
2500,0.043399999999999966,3178.92,3.34,107.53
3000,0.04939999999999998,4201.36,3.29,109.21
3500,0.07860000000000006,4203.4,3.36,110.43
4000,0.05469999999999991,4200.96,3.37,108.69
4500,0.06449999999999996,4190.96,3.39,111.55
5000,0.07450000000000004,4203.04,3.48,120.9
6000,0.09109999999999994,4455.2,3.49,120.35
7000,0.10889999999999984,5206.64,3.42,123.03
8000,0.12869999999999998,5211.36,3.47,125.02
9000,0.14770000000000014,5229.04,3.44,120.46
10000,0.16980000000000003,6141.92,3.49,121.25
