K,Time (s),Memory (KB),Passes
1,14.35,72956.0,5
2,16.05,73128.0,5
3,15.7,73008.0,5
4,16.27,73052.0,5
5,16.09,72928.0,5
6,15.21,72908.0,5
7,15.47,72904.0,5
8,14.59,73124.0,5
9,16.15,72904.0,5
10,15.75,73056.0,5
