K,Time (s),Memory (KB),Passes
1,13.95,88628.0,4
2,14.02,104456.0,3
3,14.9,120752.0,4
4,16.28,136764.0,4
5,13.28,150832.0,3
6,16.52,168312.0,4
7,14.13,182568.0,3
8,15.06,198156.0,3
9,15.1,215584.0,3
10,16.33,232060.0,3
