K,Average User Time (s),Average Memory (KB),Passes
1,13.15,68972.0,4
2,16.55,72416.0,4
3,13.94,72476.0,4
4,15.98,72432.0,4
5,13.88,72688.0,4
6,15.97,72572.0,4
7,13.34,72684.0,4
8,15.94,72624.0,4
9,14.35,72740.0,4
10,15.7,72684.0,4
