K,Average User Time (s),Average Memory (KB),Passes
1,0.09,12804.0,3
2,0.08,15208.0,2
3,0.06,15380.0,1
4,0.06,15372.0,1
5,0.06,15460.0,1
6,0.06,15376.0,1
7,0.07,15372.0,1
8,0.07,15456.0,1
9,0.06,15424.0,1
10,0.06,15404.0,1
