K,Average User Time (s),Average Memory (KB),Passes
1,0.0,10128.0,1
2,0.01,10140.0,1
3,0.0,9936.0,1
4,0.0,9984.0,1
5,0.0,10024.0,1
6,0.0,9988.0,1
7,0.0,10136.0,1
8,0.0,10044.0,1
9,0.01,10104.0,1
10,0.0,10036.0,1
