N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3173.8,3.18,9.47
20,0.0,3173.04,4.01,15.58
30,0.0,3178.08,4.44,20.11
40,0.0,3178.08,4.83,24.59
50,0.0,3174.0,5.18,27.87
60,0.0,3180.8,5.42,31.4
70,0.0,3177.92,5.58,34.43
80,0.0,3178.64,5.81,37.28
90,0.0,3178.04,6.04,41.06
100,0.0,3173.6,6.03,42.38
200,0.0,3175.84,6.93,61.07
300,0.0021000000000000003,3174.28,7.17,73.93
400,0.002800000000000001,3175.24,7.33,77.71
500,0.007600000000000004,3178.8,7.15,80.32
600,0.011000000000000008,3172.36,7.33,86.07
700,0.017600000000000015,3176.64,7.21,82.98
800,0.019700000000000016,3179.88,7.29,86.46
900,0.021300000000000006,3177.24,7.21,81.69
1000,0.03159999999999997,3172.32,7.37,89.35
1200,0.03210000000000001,3173.16,6.94,80.15
1400,0.05179999999999995,3172.8,7.34,88.95
1600,0.051799999999999964,3176.16,6.85,76.64
1800,0.05879999999999996,3983.2,7.13,79.36
2000,0.06159999999999992,4071.36,7.16,85.19
2500,0.1069999999999999,4162.28,7.09,83.12
3000,0.13300000000000017,4199.16,7.26,82.21
3500,0.16479999999999986,4205.96,7.11,81.39
4000,0.18450000000000014,4621.6,6.97,77.84
4500,0.15980000000000014,5203.72,7.13,79.29
5000,0.18859999999999988,5190.92,7.22,88.15
6000,0.2422999999999999,5223.88,7.05,82.49
7000,0.3097000000000001,6196.68,7.33,84.39
8000,0.3754999999999998,6225.08,7.2,83.23
9000,0.44899999999999984,7275.8,7.19,77.16
10000,0.5254000000000005,7274.84,7.13,76.34
