K,Iteration,User Time (s),Memory (KB),Passes
2,1,25.73,77020.0,67
2,2,27.86,77176.0,67
2,3,26.18,77204.0,67
2,4,26.2,77120.0,67
2,5,25.78,77192.0,67
2,6,25.88,77104.0,67
2,7,26.26,77128.0,67
2,8,25.69,77128.0,67
2,9,26.26,77072.0,67
2,10,25.82,77048.0,67
2,11,28.53,77112.0,67
2,12,25.86,77204.0,67
2,13,26.51,77032.0,67
2,14,28.2,77124.0,67
2,15,28.64,77092.0,67
2,16,25.88,77072.0,67
2,17,26.44,77192.0,67
2,18,27.69,77208.0,67
2,19,27.25,77196.0,67
2,20,26.44,77068.0,67
2,21,26.02,77196.0,67
2,22,26.77,77128.0,67
2,23,27.21,77068.0,67
2,24,26.16,77100.0,67
2,25,28.51,77200.0,67
2,26,28.25,77164.0,67
2,27,27.87,77128.0,67
2,28,26.79,77072.0,67
2,29,28.25,77132.0,67
2,30,27.12,77068.0,67
2,31,26.25,77104.0,67
2,32,26.65,77072.0,67
2,33,28.39,77192.0,67
2,34,27.72,77004.0,67
2,35,26.53,77020.0,67
2,36,26.17,77016.0,67
2,37,27.05,77068.0,67
2,38,26.11,77208.0,67
2,39,25.52,77016.0,67
2,40,28.03,77020.0,67
2,41,28.02,77020.0,67
2,42,27.78,77120.0,67
2,43,25.65,77052.0,67
2,44,27.54,77068.0,67
2,45,25.3,77160.0,67
2,46,25.75,77068.0,67
2,47,25.73,77056.0,67
2,48,27.42,77052.0,67
2,49,27.91,77064.0,67
2,50,27.1,77104.0,67
