K,Iteration,User Time (s),Memory (KB),Passes
1,1,93.2,62600.0,294
1,2,93.47,62672.0,294
1,3,90.59,62668.0,294
1,4,97.33,62632.0,294
1,5,93.05,62580.0,294
1,6,90.25,62616.0,294
1,7,89.72,62560.0,294
1,8,90.73,62668.0,294
1,9,94.69,62540.0,294
1,10,96.19,62708.0,294
1,11,89.77,62580.0,294
1,12,86.05,62528.0,294
1,13,88.56,62588.0,294
1,14,98.35,62564.0,294
1,15,89.58,62672.0,294
1,16,95.81,62544.0,294
1,17,88.48,62612.0,294
1,18,94.48,62720.0,294
1,19,94.76,62528.0,294
1,20,98.68,62716.0,294
1,21,98.82,62600.0,294
1,22,96.06,62580.0,294
1,23,94.67,62708.0,294
1,24,93.04,62716.0,294
1,25,97.6,62676.0,294
1,26,93.24,62624.0,294
1,27,88.56,62716.0,294
1,28,91.8,62636.0,294
1,29,89.79,62584.0,294
1,30,88.57,62612.0,294
1,31,95.81,62580.0,294
1,32,89.71,62708.0,294
1,33,97.09,62708.0,294
1,34,94.64,62712.0,294
1,35,88.03,62704.0,294
1,36,96.99,62640.0,294
1,37,87.88,62636.0,294
1,38,87.53,62564.0,294
1,39,99.65,62632.0,294
1,40,97.19,62516.0,294
1,41,94.38,62640.0,294
1,42,88.68,62720.0,294
1,43,85.21,62636.0,294
1,44,89.94,62576.0,294
1,45,88.69,62716.0,294
1,46,91.45,62564.0,294
1,47,91.14,62572.0,294
1,48,89.55,62528.0,294
1,49,96.63,62556.0,294
1,50,94.43,62704.0,294
