K,Iteration,User Time (s),Memory (KB),Passes
3,1,12.94,87168.0,18
3,2,12.86,87232.0,18
3,3,12.38,87268.0,18
3,4,12.79,87288.0,18
3,5,12.22,87248.0,18
3,6,12.96,87228.0,18
3,7,12.78,87228.0,18
3,8,12.93,87364.0,18
3,9,12.36,87244.0,18
3,10,12.32,87192.0,18
3,11,12.82,87292.0,18
3,12,12.89,87308.0,18
3,13,12.76,87228.0,18
3,14,12.84,87284.0,18
3,15,12.25,87268.0,18
3,16,12.83,87232.0,18
3,17,12.75,87280.0,18
3,18,12.34,87384.0,18
3,19,12.89,87376.0,18
3,20,12.5,87224.0,18
3,21,12.83,87272.0,18
3,22,12.35,87244.0,18
3,23,12.54,87360.0,18
3,24,12.45,87308.0,18
3,25,12.46,87248.0,18
3,26,12.83,87244.0,18
3,27,12.42,87252.0,18
3,28,12.46,87308.0,18
3,29,12.39,87236.0,18
3,30,12.47,87244.0,18
3,31,13.08,87380.0,18
3,32,12.9,87360.0,18
3,33,12.55,87388.0,18
3,34,13.04,87304.0,18
3,35,12.5,87344.0,18
3,36,12.69,87236.0,18
3,37,12.92,87208.0,18
3,38,12.98,87356.0,18
3,39,12.73,87372.0,18
3,40,12.79,87284.0,18
3,41,12.43,87376.0,18
3,42,12.95,87236.0,18
3,43,12.46,87328.0,18
3,44,12.83,87356.0,18
3,45,12.87,87196.0,18
3,46,12.48,87376.0,18
3,47,12.59,87312.0,18
3,48,12.47,87304.0,18
3,49,12.86,87212.0,18
3,50,12.59,87360.0,18
