K,Average User Time (s),Average Memory (KB),Passes
1,92.6102,62627.2,294
2,26.8534,77104.64,67
3,12.6664,87286.8,18
4,3.8738,104998.8,4
5,5.7494,115251.6,3
6,7.8418,131654.72,3
7,0.5588,136002.96,1
8,0.5624,135999.68,1
9,0.5582,136010.08,1
10,0.5604,136000.16,1
