K,Iteration,User Time (s),Memory (KB),Passes
8,1,0.58,136024.0,1
8,2,0.57,136012.0,1
8,3,0.55,135984.0,1
8,4,0.53,135920.0,1
8,5,0.54,136096.0,1
8,6,0.56,135968.0,1
8,7,0.55,136008.0,1
8,8,0.56,135972.0,1
8,9,0.57,136020.0,1
8,10,0.54,136092.0,1
8,11,0.57,136016.0,1
8,12,0.52,135912.0,1
8,13,0.5,136068.0,1
8,14,0.54,135936.0,1
8,15,0.55,135932.0,1
8,16,0.54,135996.0,1
8,17,0.57,136020.0,1
8,18,0.57,135968.0,1
8,19,0.54,136024.0,1
8,20,0.57,136096.0,1
8,21,0.56,135920.0,1
8,22,0.58,136064.0,1
8,23,0.58,136056.0,1
8,24,0.58,136080.0,1
8,25,0.56,135872.0,1
8,26,0.54,135968.0,1
8,27,0.58,136016.0,1
8,28,0.57,136020.0,1
8,29,0.59,136012.0,1
8,30,0.56,135968.0,1
8,31,0.56,136056.0,1
8,32,0.6,136088.0,1
8,33,0.57,136016.0,1
8,34,0.54,136056.0,1
8,35,0.6,135984.0,1
8,36,0.58,135964.0,1
8,37,0.53,135940.0,1
8,38,0.55,135928.0,1
8,39,0.54,135920.0,1
8,40,0.6,136012.0,1
8,41,0.55,135968.0,1
8,42,0.57,136024.0,1
8,43,0.52,136016.0,1
8,44,0.58,135964.0,1
8,45,0.58,135968.0,1
8,46,0.6,136036.0,1
8,47,0.59,136088.0,1
8,48,0.58,135968.0,1
8,49,0.58,135964.0,1
8,50,0.58,135984.0,1
