K,Iteration,User Time (s),Memory (KB),Passes
6,1,7.83,131620.0,3
6,2,7.86,131680.0,3
6,3,7.84,131572.0,3
6,4,7.88,131628.0,3
6,5,7.79,131684.0,3
6,6,7.83,131572.0,3
6,7,7.76,131684.0,3
6,8,7.8,131588.0,3
6,9,7.83,131660.0,3
6,10,7.88,131680.0,3
6,11,7.79,131660.0,3
6,12,7.87,131652.0,3
6,13,7.85,131600.0,3
6,14,7.85,131588.0,3
6,15,7.88,131620.0,3
6,16,7.91,131688.0,3
6,17,7.83,131764.0,3
6,18,7.8,131680.0,3
6,19,7.86,131612.0,3
6,20,7.89,131748.0,3
6,21,7.87,131748.0,3
6,22,7.76,131548.0,3
6,23,7.83,131524.0,3
6,24,7.78,131588.0,3
6,25,7.8,131736.0,3
6,26,7.75,131624.0,3
6,27,7.83,131576.0,3
6,28,7.84,131612.0,3
6,29,7.77,131668.0,3
6,30,7.86,131736.0,3
6,31,7.82,131736.0,3
6,32,7.82,131736.0,3
6,33,7.83,131752.0,3
6,34,7.84,131676.0,3
6,35,7.84,131684.0,3
6,36,7.84,131660.0,3
6,37,7.81,131624.0,3
6,38,7.81,131720.0,3
6,39,7.84,131688.0,3
6,40,7.86,131576.0,3
6,41,7.86,131680.0,3
6,42,7.9,131616.0,3
6,43,7.86,131584.0,3
6,44,7.87,131588.0,3
6,45,7.93,131612.0,3
6,46,7.86,131736.0,3
6,47,7.93,131760.0,3
6,48,7.9,131648.0,3
6,49,7.87,131736.0,3
6,50,7.88,131584.0,3
