K,Iteration,User Time (s),Memory (KB),Passes
9,1,0.59,136032.0,1
9,2,0.55,135908.0,1
9,3,0.58,135936.0,1
9,4,0.55,136076.0,1
9,5,0.51,136092.0,1
9,6,0.55,136092.0,1
9,7,0.57,136096.0,1
9,8,0.55,136020.0,1
9,9,0.58,136096.0,1
9,10,0.55,136016.0,1
9,11,0.58,136024.0,1
9,12,0.52,135984.0,1
9,13,0.57,136016.0,1
9,14,0.57,135960.0,1
9,15,0.59,136068.0,1
9,16,0.5,136020.0,1
9,17,0.57,136020.0,1
9,18,0.55,136028.0,1
9,19,0.6,135952.0,1
9,20,0.56,136020.0,1
9,21,0.58,135916.0,1
9,22,0.55,135932.0,1
9,23,0.57,136016.0,1
9,24,0.57,135952.0,1
9,25,0.56,135968.0,1
9,26,0.59,136092.0,1
9,27,0.56,135988.0,1
9,28,0.55,136012.0,1
9,29,0.56,136052.0,1
9,30,0.56,136004.0,1
9,31,0.54,135912.0,1
9,32,0.57,135948.0,1
9,33,0.55,135960.0,1
9,34,0.55,135984.0,1
9,35,0.57,135996.0,1
9,36,0.55,136096.0,1
9,37,0.53,136016.0,1
9,38,0.6,135996.0,1
9,39,0.51,136092.0,1
9,40,0.54,135952.0,1
9,41,0.57,135968.0,1
9,42,0.56,135972.0,1
9,43,0.52,136092.0,1
9,44,0.58,136024.0,1
9,45,0.58,136092.0,1
9,46,0.55,136020.0,1
9,47,0.55,136076.0,1
9,48,0.52,136036.0,1
9,49,0.57,136024.0,1
9,50,0.56,135860.0,1
