K,Iteration,User Time (s),Memory (KB),Passes
10,1,0.56,136008.0,1
10,2,0.56,135984.0,1
10,3,0.51,135984.0,1
10,4,0.56,136088.0,1
10,5,0.56,135984.0,1
10,6,0.56,136020.0,1
10,7,0.57,136028.0,1
10,8,0.57,135968.0,1
10,9,0.55,135920.0,1
10,10,0.54,136052.0,1
10,11,0.51,135924.0,1
10,12,0.57,136020.0,1
10,13,0.52,136000.0,1
10,14,0.57,136056.0,1
10,15,0.56,135992.0,1
10,16,0.55,135924.0,1
10,17,0.54,135944.0,1
10,18,0.58,135908.0,1
10,19,0.58,135924.0,1
10,20,0.57,135968.0,1
10,21,0.57,135960.0,1
10,22,0.6,135916.0,1
10,23,0.55,135932.0,1
10,24,0.54,136020.0,1
10,25,0.58,136028.0,1
10,26,0.55,136000.0,1
10,27,0.56,136060.0,1
10,28,0.58,135984.0,1
10,29,0.54,135988.0,1
10,30,0.55,136028.0,1
10,31,0.56,136028.0,1
10,32,0.59,135948.0,1
10,33,0.58,136052.0,1
10,34,0.57,136020.0,1
10,35,0.55,136000.0,1
10,36,0.57,136072.0,1
10,37,0.59,136000.0,1
10,38,0.51,135988.0,1
10,39,0.59,136020.0,1
10,40,0.51,136016.0,1
10,41,0.55,136028.0,1
10,42,0.57,136092.0,1
10,43,0.57,136072.0,1
10,44,0.58,136048.0,1
10,45,0.57,135916.0,1
10,46,0.6,136060.0,1
10,47,0.55,135920.0,1
10,48,0.56,136004.0,1
10,49,0.55,136092.0,1
10,50,0.59,136020.0,1
