K,Average User Time (s),Average Memory (KB),Passes
1,1.706,10022.4,2
2,1.64,10040.8,2
3,1.584,10092.0,2
4,1.61,10122.4,2
5,1.634,10089.6,2
6,1.672,10072.0,2
7,1.582,10136.0,2
8,1.652,10013.6,2
9,1.622,10060.8,2
10,1.63,10062.4,2
