K,Time (s),Memory (KB),Passes
3,22.84,204584.0,8
4,0.78,224772.0,2
5,1.05,224764.0,2
6,0.84,224932.0,2
7,1.07,224800.0,2
8,0.85,224852.0,2
9,1.03,224844.0,2
10,0.81,224844.0,2
