K,Average User Time (s),Average Memory (KB),Passes
1,0.0,10500.0,1
2,0.0,10564.0,1
3,0.0,10536.0,1
4,0.0,10564.0,1
5,0.0,10504.0,1
6,0.0,10588.0,1
7,0.0,10564.0,1
8,0.0,10504.0,1
9,0.0,10508.0,1
10,0.0,10460.0,1
