N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,5.9999999999999995e-05,4188.0,2.976,9.48
20,0.00019,4152.0,3.92,18.484
30,0.00025,3180.0,4.454,27.691
40,0.0005899999999999999,4152.0,4.934,36.978
50,0.00091,4192.0,5.292,46.286
60,0.0011899999999999999,3188.0,5.623,55.634
70,0.00108,4164.0,5.903,65.106
80,0.00174,3124.0,6.127,74.495
90,0.0017,3192.0,6.346,83.991
100,0.0020299999999999997,4192.0,6.581,93.448
200,0.006730000000000001,3108.0,7.975,189.587
300,0.01908,3152.0,8.841,286.392
400,0.03327,4148.0,9.433,383.267
500,0.03368,3108.0,9.93,480.773
600,0.05147,3108.0,10.302,578.581
700,0.062479999999999994,4188.0,10.665,676.472
800,0.07712999999999999,3116.0,10.986,774.474
900,0.09137,3108.0,11.24,872.646
1000,0.10973000000000001,3108.0,11.466,970.99
1200,0.16799,3140.0,11.858,1167.58
1400,0.19152000000000002,4196.0,12.182,1364.78
1600,0.23268,4188.0,12.461,1561.93
1800,0.28468,4176.0,12.787,1759.28
2000,0.36483,4132.0,13.019,1956.58
2500,0.5173,4212.0,13.49,2450.51
3000,0.74578,4128.0,13.937,2945.22
3500,0.8536,5224.0,14.215,3440.26
4000,1.06476,6240.0,14.553,3935.76
4500,1.2449400000000002,6220.0,14.79,4431.62
5000,1.5141900000000001,6204.0,15.016,4926.95
6000,2.2450900000000003,6180.0,15.393,5919.69
7000,2.6891700000000003,7204.0,15.782,6912.53
8000,3.40649,7236.0,16.016,7905.77
9000,3.9473200000000004,8228.0,16.279,8899.79
10000,6.77917,8228.0,16.526,9893.5
