N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3183.7,1.0,0.0
20,0.0,3183.18,1.0,0.0
30,0.0,3183.404,1.099,27.836
40,0.0,3182.044,1.515,37.068
50,0.0,3183.044,1.772,46.368
60,0.0,3184.156,1.894,55.802
70,0.0,3183.888,1.97,65.273
80,0.0,3182.224,1.985,74.664
90,0.0,3183.3,1.996,84.239
100,0.0,3182.252,2.0,93.646
200,0.0,3183.32,2.0,189.587
300,0.0,3183.028,2.0,286.289
400,0.0,3182.144,2.0,383.471
500,0.0067999999999999,3182.412,2.0,480.95
600,0.009999999999999832,3181.896,2.001,578.786
700,0.010009999999999832,3182.832,2.001,676.672
800,0.016839999999999744,3183.124,2.0,774.574
900,0.019999999999999664,3182.632,2.0,872.592
1000,0.021189999999999706,4148.72,2.001,971.168
1200,0.03074000000000037,4205.648,2.0,1167.514
1400,0.040809999999999354,4206.104,2.004,1364.532
1600,0.052109999999999546,4204.724,2.005,1561.776
1800,0.06493000000000056,4205.94,2.005,1759.228
2000,0.07839999999999878,4205.876,2.006,1956.318
2500,0.11040999999999956,5221.364,2.005,2450.385
3000,0.14686000000000105,5230.408,2.008,2945.156
3500,0.18686000000000078,6218.928,2.012,3439.855
4000,0.232709999999998,6249.008,2.011,3935.55
4500,0.2816300000000003,6253.424,2.025,4430.801
5000,0.3276099999999972,7262.696,2.028,4927.026
6000,0.44129000000000174,8268.132,2.034,5919.197
7000,0.583619999999998,8459.004,2.043,6912.412
8000,0.7071900000000032,9322.272,2.057,7905.295
9000,0.8595600000000074,10330.516,2.053,8899.024
10000,1.0226100000000011,11319.692,2.081,9892.974
