N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,1e-05,4212.0,1.0,2.521
20,5.9999999999999995e-05,5172.0,1.0,4.515
30,8.999999999999999e-05,5176.0,1.0,6.136
40,0.00014000000000000001,6188.0,1.0,7.478
50,0.00017999999999999998,6248.0,1.0,8.789
60,0.00023,8240.0,1.0,9.994
70,0.00020999999999999998,8292.0,1.0,11.072
80,0.00034,9304.0,1.0,12.189
90,0.00041,10308.0,1.0,13.057
100,0.00053,11344.0,1.0,14.063
200,0.00451,3108.0,1.986,189.637
300,0.0075,3128.0,2.0,286.245
400,0.01093,3136.0,2.0,383.445
500,0.01723,3120.0,2.0,481.024
600,0.022949999999999998,4160.0,2.0,578.71
700,0.02757,4212.0,2.0,676.87
800,0.033159999999999995,4132.0,2.0,774.581
900,0.04038,4240.0,2.0,872.608
1000,0.04647,4132.0,2.0,971.043
1200,0.06025,4132.0,2.0,1167.5
1400,0.08320999999999999,5152.0,2.0,1364.65
1600,0.09716,5156.0,2.0,1561.79
1800,0.1142,5184.0,2.0,1758.98
2000,0.1291,5156.0,2.0,1956.42
2500,0.18485,6180.0,2.0,2450.43
3000,0.24822999999999998,7204.0,2.0,2945.08
3500,0.31131,9264.0,2.0,3439.8
4000,0.32857,9252.0,2.0,3935.71
4500,0.35541,9312.0,2.0,4430.98
5000,0.55941,10356.0,2.0,4926.89
6000,0.52176,11300.0,2.0,5919.26
7000,0.90255,12368.0,2.0,6911.9
8000,1.0038099999999999,15412.0,2.0,7904.94
9000,1.4345599999999998,15396.0,2.0,8898.58
10000,1.60352,17480.0,2.0,9893.04
