K,Average User Time (s),Average Memory (KB),Passes
1,3.432,42158.4,4
2,3.372,42218.4,4
3,3.312,42284.0,4
4,3.432,42151.2,4
5,3.266,42116.0,4
6,3.302,42091.2,4
7,3.408,42025.6,4
8,3.412,42065.6,4
9,3.312,42169.6,4
10,3.402,42320.0,4
