K,Iteration,User Time (s),Memory (KB),Passes
1,1,8.86,54372.0,4
1,2,8.28,54412.0,4
1,3,8.87,54448.0,4
1,4,8.55,54480.0,4
1,5,8.86,54356.0,4
1,6,8.36,54480.0,4
1,7,8.39,54520.0,4
1,8,8.38,54452.0,4
1,9,8.07,54352.0,4
1,10,8.15,54512.0,4
1,11,8.2,54448.0,4
1,12,8.65,54348.0,4
1,13,7.97,54376.0,4
1,14,7.96,54356.0,4
1,15,8.48,54412.0,4
1,16,8.14,54516.0,4
1,17,8.06,54372.0,4
1,18,8.04,54408.0,4
1,19,8.31,54388.0,4
1,20,8.61,54444.0,4
1,21,8.39,54520.0,4
1,22,8.15,54504.0,4
1,23,8.05,54520.0,4
1,24,7.98,54520.0,4
1,25,7.92,54388.0,4
1,26,9.04,54440.0,4
1,27,9.03,54408.0,4
1,28,8.32,54344.0,4
1,29,8.58,54496.0,4
1,30,7.76,54380.0,4
1,31,7.44,54508.0,4
1,32,8.26,54496.0,4
1,33,9.04,54496.0,4
1,34,8.61,54380.0,4
1,35,8.36,54440.0,4
1,36,8.65,54392.0,4
1,37,8.6,54508.0,4
1,38,8.56,54444.0,4
1,39,8.6,54452.0,4
1,40,8.91,54424.0,4
1,41,8.39,54412.0,4
1,42,8.26,54480.0,4
1,43,8.21,54516.0,4
1,44,8.22,54440.0,4
1,45,8.07,54428.0,4
1,46,8.91,54504.0,4
1,47,8.2,54388.0,4
1,48,8.39,54456.0,4
1,49,8.04,54480.0,4
1,50,7.56,54436.0,4
