K,Iteration,User Time (s),Memory (KB),Passes
6,1,8.03,100644.0,3
6,2,7.67,100708.0,3
6,3,7.72,100724.0,3
6,4,7.31,100548.0,3
6,5,7.83,100640.0,3
6,6,8.05,100692.0,3
6,7,7.63,100720.0,3
6,8,7.89,100580.0,3
6,9,8.02,100612.0,3
6,10,8.0,100696.0,3
6,11,7.5,100588.0,3
6,12,7.7,100724.0,3
6,13,8.39,100616.0,3
6,14,8.02,100592.0,3
6,15,7.87,100596.0,3
6,16,8.01,100580.0,3
6,17,7.97,100676.0,3
6,18,7.77,100552.0,3
6,19,8.55,100648.0,3
6,20,8.22,100592.0,3
6,21,8.25,100576.0,3
6,22,9.07,100540.0,3
6,23,8.01,100556.0,3
6,24,7.99,100596.0,3
6,25,7.84,100696.0,3
6,26,8.14,100708.0,3
6,27,8.12,100692.0,3
6,28,8.32,100708.0,3
6,29,8.42,100564.0,3
6,30,8.16,100592.0,3
6,31,7.3,100656.0,3
6,32,7.72,100588.0,3
6,33,7.98,100704.0,3
6,34,8.05,100692.0,3
6,35,8.12,100576.0,3
6,36,8.6,100588.0,3
6,37,8.15,100556.0,3
6,38,8.15,100592.0,3
6,39,8.09,100620.0,3
6,40,8.58,100644.0,3
6,41,8.14,100596.0,3
6,42,8.53,100600.0,3
6,43,8.36,100644.0,3
6,44,7.82,100620.0,3
6,45,7.67,100716.0,3
6,46,7.97,100648.0,3
6,47,8.31,100624.0,3
6,48,7.98,100620.0,3
6,49,7.94,100708.0,3
6,50,7.8,100624.0,3
