K,Iteration,User Time (s),Memory (KB),Passes
10,1,14.63,139712.0,3
10,2,14.36,139704.0,3
10,3,14.72,139632.0,3
10,4,15.34,139788.0,3
10,5,15.07,139776.0,3
10,6,14.57,139704.0,3
10,7,14.79,139660.0,3
10,8,14.82,139748.0,3
10,9,15.52,139620.0,3
10,10,15.28,139620.0,3
10,11,14.68,139640.0,3
10,12,15.03,139716.0,3
10,13,14.68,139696.0,3
10,14,14.75,139620.0,3
10,15,14.79,139764.0,3
10,16,14.86,139656.0,3
10,17,15.22,139620.0,3
10,18,14.57,139680.0,3
10,19,14.71,139664.0,3
10,20,14.56,139660.0,3
10,21,14.68,139708.0,3
10,22,14.88,139692.0,3
10,23,15.36,139672.0,3
10,24,15.11,139616.0,3
10,25,15.08,139708.0,3
10,26,15.05,139708.0,3
10,27,14.7,139776.0,3
10,28,15.4,139720.0,3
10,29,14.68,139660.0,3
10,30,14.97,139792.0,3
10,31,14.52,139728.0,3
10,32,14.42,139688.0,3
10,33,14.96,139624.0,3
10,34,15.08,139680.0,3
10,35,15.21,139784.0,3
10,36,15.0,139680.0,3
10,37,14.56,139664.0,3
10,38,15.03,139684.0,3
10,39,14.73,139720.0,3
10,40,16.82,139696.0,3
10,41,14.56,139784.0,3
10,42,14.82,139672.0,3
10,43,14.68,139712.0,3
10,44,14.81,139668.0,3
10,45,14.39,139720.0,3
10,46,15.27,139756.0,3
10,47,14.86,139688.0,3
10,48,14.17,139804.0,3
10,49,14.93,139728.0,3
10,50,16.25,139780.0,3
