K,Iteration,User Time (s),Memory (KB),Passes
2,1,8.88,63456.0,3
2,2,10.37,63412.0,3
2,3,9.69,63480.0,3
2,4,10.66,63316.0,3
2,5,10.68,63336.0,3
2,6,11.12,63428.0,3
2,7,10.94,63492.0,3
2,8,9.94,63316.0,3
2,9,9.93,63468.0,3
2,10,9.93,63420.0,3
2,11,10.17,63420.0,3
2,12,9.43,63332.0,3
2,13,10.53,63472.0,3
2,14,10.21,63316.0,3
2,15,10.55,63364.0,3
2,16,10.46,63416.0,3
2,17,9.76,63368.0,3
2,18,9.97,63484.0,3
2,19,10.16,63348.0,3
2,20,10.14,63372.0,3
2,21,9.04,63408.0,3
2,22,10.83,63420.0,3
2,23,10.31,63400.0,3
2,24,9.99,63420.0,3
2,25,10.82,63420.0,3
2,26,10.73,63420.0,3
2,27,11.22,63420.0,3
2,28,10.92,63468.0,3
2,29,11.32,63416.0,3
2,30,9.56,63348.0,3
2,31,10.08,63492.0,3
2,32,9.7,63472.0,3
2,33,10.47,63364.0,3
2,34,9.76,63456.0,3
2,35,9.68,63368.0,3
2,36,9.04,63420.0,3
2,37,10.57,63352.0,3
2,38,9.91,63400.0,3
2,39,9.72,63352.0,3
2,40,10.89,63336.0,3
2,41,9.77,63492.0,3
2,42,10.41,63384.0,3
2,43,11.1,63316.0,3
2,44,10.46,63364.0,3
2,45,10.12,63400.0,3
2,46,10.27,63368.0,3
2,47,10.07,63364.0,3
2,48,9.87,63364.0,3
2,49,10.15,63488.0,3
2,50,9.79,63364.0,3
