K,Iteration,User Time (s),Memory (KB),Passes
7,1,9.01,111532.0,3
7,2,9.29,111464.0,3
7,3,9.58,111436.0,3
7,4,10.17,111416.0,3
7,5,10.02,111440.0,3
7,6,10.29,111500.0,3
7,7,10.44,111420.0,3
7,8,10.51,111540.0,3
7,9,10.08,111504.0,3
7,10,9.76,111416.0,3
7,11,10.13,111432.0,3
7,12,9.92,111536.0,3
7,13,10.1,111368.0,3
7,14,9.63,111412.0,3
7,15,10.63,111504.0,3
7,16,9.71,111460.0,3
7,17,9.92,111400.0,3
7,18,9.67,111416.0,3
7,19,9.58,111404.0,3
7,20,9.26,111544.0,3
7,21,10.61,111532.0,3
7,22,9.77,111456.0,3
7,23,10.03,111444.0,3
7,24,10.15,111540.0,3
7,25,9.95,111384.0,3
7,26,9.71,111396.0,3
7,27,9.65,111448.0,3
7,28,9.72,111444.0,3
7,29,9.54,111436.0,3
7,30,9.4,111536.0,3
7,31,9.43,111432.0,3
7,32,9.73,111528.0,3
7,33,10.31,111372.0,3
7,34,9.77,111400.0,3
7,35,10.02,111504.0,3
7,36,10.62,111460.0,3
7,37,10.55,111508.0,3
7,38,10.84,111368.0,3
7,39,9.67,111368.0,3
7,40,9.37,111332.0,3
7,41,9.83,111540.0,3
7,42,9.3,111448.0,3
7,43,9.82,111380.0,3
7,44,12.98,111436.0,3
7,45,12.88,111504.0,3
7,46,13.77,111440.0,3
7,47,13.3,111468.0,3
7,48,13.07,111416.0,3
7,49,13.1,111444.0,3
7,50,13.09,111504.0,3
