K,Iteration,User Time (s),Memory (KB),Passes
9,1,12.84,130688.0,3
9,2,12.41,131008.0,3
9,3,12.51,130636.0,3
9,4,13.0,131072.0,3
9,5,13.22,130744.0,3
9,6,13.4,130688.0,3
9,7,12.68,130988.0,3
9,8,13.0,130948.0,3
9,9,12.23,131008.0,3
9,10,12.87,130688.0,3
9,11,12.7,130720.0,3
9,12,13.02,131052.0,3
9,13,12.25,131008.0,3
9,14,12.59,131084.0,3
9,15,13.05,131076.0,3
9,16,12.44,131072.0,3
9,17,12.47,130968.0,3
9,18,12.47,130652.0,3
9,19,13.02,130744.0,3
9,20,13.19,131080.0,3
9,21,13.0,131040.0,3
9,22,12.73,131036.0,3
9,23,12.59,131036.0,3
9,24,12.72,131084.0,3
9,25,12.7,131000.0,3
9,26,13.14,130708.0,3
9,27,12.78,130980.0,3
9,28,12.63,131000.0,3
9,29,12.61,130712.0,3
9,30,13.05,131012.0,3
9,31,13.82,131068.0,3
9,32,12.37,130648.0,3
9,33,12.39,130736.0,3
9,34,12.13,130644.0,3
9,35,12.67,130736.0,3
9,36,12.77,130648.0,3
9,37,12.1,131000.0,3
9,38,12.5,130780.0,3
9,39,13.26,130980.0,3
9,40,12.69,130652.0,3
9,41,12.99,130648.0,3
9,42,12.24,131076.0,3
9,43,12.24,131084.0,3
9,44,13.15,130908.0,3
9,45,12.38,130748.0,3
9,46,12.83,130736.0,3
9,47,12.28,130744.0,3
9,48,13.15,130688.0,3
9,49,12.28,130636.0,3
9,50,13.87,131080.0,3
