K,Iteration,User Time (s),Memory (KB),Passes
8,1,12.15,121572.0,3
8,2,12.76,121448.0,3
8,3,12.54,121568.0,3
8,4,12.54,121448.0,3
8,5,12.65,121436.0,3
8,6,12.52,121536.0,3
8,7,13.16,121480.0,3
8,8,12.39,121488.0,3
8,9,13.04,121448.0,3
8,10,12.4,121436.0,3
8,11,13.59,121480.0,3
8,12,12.33,121564.0,3
8,13,12.76,121552.0,3
8,14,12.53,121404.0,3
8,15,13.07,121408.0,3
8,16,12.54,121572.0,3
8,17,12.54,121452.0,3
8,18,12.39,121496.0,3
8,19,12.63,121564.0,3
8,20,12.58,121560.0,3
8,21,12.74,121476.0,3
8,22,12.73,121424.0,3
8,23,12.44,121504.0,3
8,24,12.19,121496.0,3
8,25,12.05,121508.0,3
8,26,12.22,121488.0,3
8,27,12.46,121412.0,3
8,28,12.88,121412.0,3
8,29,12.23,121496.0,3
8,30,12.19,121412.0,3
8,31,12.39,121508.0,3
8,32,12.73,121404.0,3
8,33,12.94,121464.0,3
8,34,12.36,121460.0,3
8,35,12.49,121500.0,3
8,36,12.5,121396.0,3
8,37,12.68,121492.0,3
8,38,12.89,121448.0,3
8,39,12.65,121568.0,3
8,40,12.77,121572.0,3
8,41,12.68,121444.0,3
8,42,12.61,121508.0,3
8,43,12.23,121432.0,3
8,44,13.05,121556.0,3
8,45,13.03,121508.0,3
8,46,12.76,121488.0,3
8,47,12.46,121492.0,3
8,48,12.85,121448.0,3
8,49,12.3,121536.0,3
8,50,12.92,121456.0,3
