K,Average User Time (s),Average Memory (KB),Passes
1,8.3538,54441.04,4
2,10.2018,63401.44,3
3,8.9148,73185.92,4
4,8.185,80572.88,3
5,7.9934,90862.16,3
6,8.0346,100631.44,3
7,10.3536,111452.24,3
8,12.6106,121484.4,3
9,12.7484,130875.44,3
10,14.9186,139699.84,3
