K,Iteration,User Time (s),Memory (KB),Passes
5,1,8.27,90804.0,3
5,2,8.7,90852.0,3
5,3,8.39,90776.0,3
5,4,7.61,90820.0,3
5,5,8.23,90868.0,3
5,6,7.69,90884.0,3
5,7,7.79,90948.0,3
5,8,7.61,90944.0,3
5,9,7.5,90880.0,3
5,10,7.74,90864.0,3
5,11,7.63,90776.0,3
5,12,7.57,90944.0,3
5,13,8.51,90928.0,3
5,14,8.25,90856.0,3
5,15,8.04,90792.0,3
5,16,8.31,90856.0,3
5,17,8.06,90844.0,3
5,18,7.98,90944.0,3
5,19,8.18,90860.0,3
5,20,8.16,90844.0,3
5,21,8.25,90852.0,3
5,22,7.7,90872.0,3
5,23,8.22,90820.0,3
5,24,8.42,90864.0,3
5,25,7.71,90792.0,3
5,26,7.7,90876.0,3
5,27,8.66,90912.0,3
5,28,7.98,90956.0,3
5,29,7.87,90880.0,3
5,30,8.26,90948.0,3
5,31,7.57,90868.0,3
5,32,7.51,90948.0,3
5,33,8.03,90840.0,3
5,34,7.92,90772.0,3
5,35,7.52,90924.0,3
5,36,7.76,90776.0,3
5,37,8.16,90928.0,3
5,38,7.97,90772.0,3
5,39,7.94,90852.0,3
5,40,7.91,90848.0,3
5,41,8.36,90832.0,3
5,42,7.99,90908.0,3
5,43,8.04,90940.0,3
5,44,7.67,90812.0,3
5,45,8.09,90872.0,3
5,46,8.02,90840.0,3
5,47,7.59,90856.0,3
5,48,8.25,90788.0,3
5,49,7.99,90852.0,3
5,50,8.39,90824.0,3
