K,Time (s),Memory (KB),AvgPasses,AvgHeight
1,3394.3399,6204.0,156.21
2,449.9182,7224.0,20.97
3,203.33919999999998,8256.0,9.12
4,143.5182,10300.0,6.64
5,123.86540000000001,11300.0,5.57
6,110.64309999999999,12340.0,4.98
7,98.21520000000001,13376.0,4.52
8,88.0835,14416.0,4.01
9,87.1727,15396.0,4.0
10,86.28739999999999,15396.0,3.99
12,84.63870000000001,17484.0,3.85
14,72.5317,19492.0,3.3
16,66.14659999999999,21540.0,3.02
18,58.40689999999999,23588.0,3.0
20,59.439899999999994,25636.0,3.0
25,65.9804,29732.0,3.0
30,65.78960000000001,34880.0,2.99
35,63.987899999999996,40004.0,2.99
40,62.9388,45092.0,2.89
45,59.406000000000006,49264.0,2.79
50,53.1287,54348.0,2.49
60,44.071400000000004,63520.0,2.07
70,44.8018,71764.0,2.0
80,43.776,80972.0,2.0
90,45.4116,91172.0,2.0
100,43.4907,100416.0,2.0
150,40.9467,147492.0,2.0
200,45.570699999999995,193612.0,2.0
250,47.023599999999995,241784.0,2.0
300,46.3733,288832.0,2.0
400,47.597,381988.0,2.0
500,47.054399999999994,476224.0,2.0
750,53.3315,710700.0,2.0
1000,54.981700000000004,945188.0,2.0
1500,61.6187,1413196.0,1.96
2000,65.3444,1883124.0,1.85
2500,70.844,2350148.0,1.69
3000,71.9043,2820212.0,1.55
4000,81.7212,3757092.0,1.17
5000,23.3633,1361740.0,1.0
7500,24.319699999999997,1361980.0,1.0
10000,24.3904,1358968.0,1.0
