N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3184.92,2.12,10.0
20,0.0,3178.72,2.81,20.0
30,0.0,3187.64,2.96,30.0
40,0.0,3181.96,3.0,40.0
50,0.0,3178.96,3.02,50.0
60,0.0,3181.92,3.04,60.0
70,0.0,3183.6,3.13,70.0
80,0.0,3181.24,3.27,80.0
90,0.0,3182.52,3.41,90.0
100,0.0,3182.96,3.5,100.0
200,0.017900000000000013,3180.96,3.93,200.0
300,0.04020000000000002,3184.08,4.02,300.0
400,0.08250000000000002,3178.2,4.17,400.0
500,0.13670000000000004,3181.48,4.44,500.0
600,0.20650000000000004,3186.88,4.66,600.0
700,0.28999999999999987,3179.8,4.77,700.0
800,0.38449999999999995,3185.2,4.87,800.0
900,0.4971,3181.72,4.93,900.0
1000,0.6129999999999999,4177.4,4.96,1000.0
1200,0.9129999999999997,4187.36,5.01,1200.0
1400,1.2705000000000006,4145.76,5.02,1400.0
1600,1.6532999999999995,4119.68,5.03,1600.0
1800,2.089200000000001,4206.56,5.07,1800.0
2000,2.6002000000000005,4201.32,5.13,2000.0
2500,4.285599999999998,5187.96,5.42,2500.0
3000,6.397399999999996,5115.0,5.65,3000.0
3500,8.898599999999998,6182.72,5.78,3500.0
4000,11.985100000000003,6257.64,5.89,4000.0
4500,15.012299999999998,6267.12,5.91,4500.0
5000,18.7375,7073.8,5.94,5000.0
6000,27.220999999999986,7854.36,5.99,6000.0
7000,36.25770000000001,8295.84,5.99,7000.0
8000,49.05589999999998,8675.84,6.02,8000.0
9000,60.84290000000003,10347.2,6.1,9000.0
10000,77.28540000000002,10662.6,6.2,10000.0
