N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3184.68,1.0,0.0
20,0.0,3182.12,1.94,20.0
30,0.0,3180.8,2.0,30.0
40,0.0,3186.12,2.04,40.0
50,0.0,3178.84,2.17,50.0
60,0.0,3184.96,2.37,60.0
70,0.0,3179.64,2.47,70.0
80,0.0,3177.92,2.57,80.0
90,0.0,3183.84,2.72,90.0
100,0.0,3181.28,2.86,100.0
200,0.010100000000000007,3183.16,3.01,200.0
300,0.03279999999999997,3179.08,3.28,300.0
400,0.07069999999999996,3180.36,3.56,400.0
500,0.11599999999999991,3179.04,3.8,500.0
600,0.1745999999999999,3185.8,3.91,600.0
700,0.2396999999999997,3178.92,3.97,700.0
800,0.31289999999999973,3183.48,3.99,800.0
900,0.4019999999999993,3181.72,4.0,900.0
1000,0.5357000000000004,4206.44,4.0,1000.0
1200,0.7361999999999993,4207.52,4.04,1200.0
1400,1.0354000000000003,4205.12,4.11,1400.0
1600,1.3644999999999998,4208.04,4.2,1600.0
1800,1.8226999999999998,4207.12,4.43,1800.0
2000,2.2543000000000006,4206.4,4.46,2000.0
2500,3.7552000000000003,5231.0,4.76,2500.0
3000,5.516799999999997,5233.32,4.89,3000.0
3500,7.5716,6212.6,4.93,3500.0
4000,10.148299999999994,6253.52,4.97,4000.0
4500,12.656099999999995,6263.32,4.99,4500.0
5000,15.636400000000004,7280.0,5.01,5000.0
6000,23.08150000000001,8294.92,5.08,6000.0
7000,31.343299999999996,8295.76,5.15,7000.0
8000,42.8854,9308.48,5.25,8000.0
9000,53.02160000000003,10345.24,5.33,9000.0
10000,69.35120000000002,11357.16,5.57,10000.0
