K,Time (s),Memory (KB),Passes
1,0.01,3712.0,17
2,0.01,3736.0,10
3,0.0,3840.0,7
4,0.0,3764.0,5
5,0.0,3908.0,4
6,0.0,4000.0,3
7,0.0,4012.0,3
8,0.0,3988.0,2
9,0.0,4004.0,2
10,0.0,4064.0,2
