K,Time (s),Memory (KB),Passes
1,0.0,3992.0,5
2,0.0,4068.0,4
3,0.0,3956.0,3
4,0.0,3856.0,3
5,0.0,3828.0,2
6,0.0,4004.0,2
7,0.0,3836.0,2
8,0.0,3984.0,2
9,0.0,3972.0,2
10,0.0,3992.0,2
