K,Time (s),Memory (KB),Passes
1,0.01,3828.0,19
2,0.01,3856.0,16
3,0.01,3736.0,10
4,0.0,3780.0,7
5,0.0,3780.0,5
6,0.0,3800.0,5
7,0.0,3788.0,4
8,0.0,3840.0,3
9,0.0,3956.0,3
10,0.0,4020.0,3
