K,Time (s),Memory (KB),Passes
1,1.03,20656.0,5
2,1.05,20704.0,5
3,1.11,20656.0,5
4,0.07,15376.0,1
5,0.07,14880.0,1
6,0.07,15056.0,1
7,0.07,15360.0,1
8,0.07,14880.0,1
9,0.07,15104.0,1
10,0.07,15312.0,1
