K,Time (s),Memory (KB),Passes
1,0.73,19408.0,4
2,0.81,20224.0,4
3,0.75,20304.0,4
4,0.07,15216.0,1
5,0.07,15152.0,1
6,0.07,15040.0,1
7,0.07,14880.0,1
8,0.07,14880.0,1
9,0.07,14880.0,1
10,0.07,14880.0,1
