K,Time (s),Memory (KB),Passes
1,0.46,10028.0,5
2,0.45,9852.0,5
3,0.48,9936.0,5
4,0.45,9916.0,5
5,0.51,9852.0,5
6,0.44,9908.0,5
7,0.45,9920.0,5
8,0.43,9928.0,5
9,0.49,10032.0,5
10,0.44,9940.0,5
