K,Time (s),Memory (KB),Passes
1,0.37,11336.0,4
2,0.41,12808.0,4
3,0.34,14344.0,3
4,0.36,16084.0,3
5,0.3,17936.0,2
6,0.34,19688.0,2
7,0.3,21256.0,2
8,0.36,22896.0,2
9,0.36,24484.0,2
10,0.43,26008.0,2
